gender,d_age,samerace,importance_same_race,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
1,3,0,5,Biochemistry,25,25,25,12,3,10,8,7,6,7,6,6,23,14,19,16,10,18,6,7,6,7,5,8,7,7,8,6,6,0.24,6,,8,6,6,0,0
1,0,0,5,Biochemistry,20,10,10,30,15,15,6,4,6,6,5,5,23,14,19,16,10,18,6,7,6,7,5,7,7,8,7,6,6,0.24,6,,8,6,6,0,1
1,23,1,5,Biochemistry,20,20,20,20,5,15,5,8,9,5,8,4,23,14,19,16,10,18,6,7,6,7,5,8,8,8,7,8,6,0.46,6,,8,8,7,0,0
1,0,1,5,Biochemistry,20,20,20,20,5,15,6,6,6,6,6,6,23,14,19,16,10,18,6,7,6,7,5,8,8,7,7,7,7,0.52,6,,8,8,7,0,1
1,0,1,5,Biochemistry,20,20,20,15,5,20,9,8,7,8,3,3,23,14,19,16,10,18,6,7,6,7,5,6,8,7,6,9,6,0.38,6,,8,6,6,0,0
1,0,1,5,Biochemistry,20,20,20,15,10,15,7,6,8,8,8,7,23,14,19,16,10,18,6,7,6,7,5,9,8,8,8,7,8,-0.19,6,,8,9,8,0,1
1,4,0,5,Biochemistry,58,5,8,10,7,12,10,10,10,9,5,6,23,14,19,16,10,18,6,7,6,7,5,9,7,9,8,8,6,0.46,6,,8,10,10,1,1
1,7,0,5,Biochemistry,15,20,20,20,5,10,2,4,8,6,8,5,23,14,19,16,10,18,6,7,6,7,5,8,8,8,7,7,7,0.18,6,,8,8,8,0,0
1,0,1,5,Biochemistry,20,25,25,30,5,5,6,7,7,7,,5,23,14,19,16,10,18,6,7,6,7,5,8,7,8,7,6,7,0.61,6,,8,8,7,0,1
1,3,1,5,Biochemistry,40,5,30,15,5,5,4,4,8,4,8,4,23,14,19,16,10,18,6,7,6,7,5,7,8,7,6,7,6,-0.04,6,,8,6,7,0,0
1,5,0,5,Biochemistry,25,15,25,15,10,10,5,6,6,4,6,5,23,14,19,16,10,18,6,7,6,7,5,5,6,7,5,8,5,0.15,6,,8,5,5,0,0
1,3,1,5,Biochemistry,10,30,20,15,15,10,8,8,9,9,9,6,23,14,19,16,10,18,6,7,6,7,5,6,7,7,5,7,5,-0.18,6,,8,6,7,0,1
1,1,1,5,Biochemistry,10,20,15,20,15,20,8,9,9,8,6,3,23,14,19,16,10,18,6,7,6,7,5,7,7,7,7,6,6,0.46,6,,8,7,5,0,0
1,4,0,5,Biochemistry,10,25,20,20,5,20,2,3,10,4,7,8,23,14,19,16,10,18,6,7,6,7,5,6,5,6,7,6,4,0.52,6,,8,5,3,0,0
1,2,0,5,Biochemistry,15,20,25,20,10,10,7,9,8,9,7,7,23,14,19,16,10,18,6,7,6,7,5,7,8,7,7,6,6,0.3,6,,8,7,6,0,1
1,1,1,5,Biochemistry,10,15,30,20,15,10,7,5,9,9,8,7,23,14,19,16,10,18,6,7,6,7,5,6,8,6,7,6,6,0.26,6,,8,6,5,0,0
1,3,0,5,Biochemistry,10,10,30,20,10,15,6,3,9,5,9,5,23,14,19,16,10,18,6,7,6,7,5,5,7,5,7,6,5,0.62,6,,8,5,3,0,0
1,1,0,5,Biochemistry,50,20,10,5,10,5,7,7,9,7,8,4,23,14,19,16,10,18,6,7,6,7,5,5,7,6,6,7,4,0.35,6,,8,5,3,0,0
1,6,0,5,Biochemistry,40,10,30,10,10,,2,2,7,1,8,1,23,14,19,16,10,18,6,7,6,7,5,6,8,7,6,8,5,-0.43,6,,8,6,4,0,0
1,1,0,5,Biochemistry,10,25,25,10,10,20,6,5,5,5,,,23,14,19,16,10,18,6,7,6,7,5,,,,,,,0.23,6,,8,,,,0
1,1,0,5,Biochemistry,20,20,10,15,5,30,8,8,9,9,7,8,23,14,19,16,10,18,6,7,6,7,5,,,,,,,0.11,6,,8,,,,0
1,1,0,1,Math,10,20,30,10,10,20,5,5,5,5,5,5,30,20,20,20,10,0,7,8,8,8,8,6,7,6,4,8,3,0.84,8,,3,6,4,0,0
1,3,0,1,Math,25,25,25,12,3,10,9,7,9,9,7,8,30,20,20,20,10,0,7,8,8,8,8,10,8,9,9,9,9,0.36,8,,3,9,5,0,1
1,6,0,1,Math,20,10,10,30,15,15,7,6,6,7,6,5,30,20,20,20,10,0,7,8,8,8,8,9,7,8,4,8,3,0.52,8,,3,4,3,0,0
1,29,1,1,Math,20,20,20,20,5,15,5,7,8,4,8,4,30,20,20,20,10,0,7,8,8,8,8,9,5,7,4,6,3,0.54,8,,3,6,2,0,0
1,6,1,1,Math,20,20,20,20,5,15,4,5,5,5,5,5,30,20,20,20,10,0,7,8,8,8,8,8,3,6,7,6,3,0.66,8,,3,4,2,0,0
1,6,1,1,Math,20,20,20,15,5,20,10,10,7,8,5,5,30,20,20,20,10,0,7,8,8,8,8,2,5,4,1,4,2,0.55,8,,3,1,3,0,0
1,6,1,1,Math,20,20,20,15,10,15,7,5,6,8,7,,30,20,20,20,10,0,7,8,8,8,8,8,6,6,8,7,3,0.32,8,,3,5,3,0,0
1,2,0,1,Math,58,5,8,10,7,12,8,8,8,8,8,7,30,20,20,20,10,0,7,8,8,8,8,10,8,9,9,9,7,0.44,8,,3,9,6,0,1
1,1,0,1,Math,15,20,20,20,5,10,,,,,,,30,20,20,20,10,0,7,8,8,8,8,,,,,,,0.32,8,,3,,,,0
1,6,1,1,Math,20,25,25,30,5,5,7,7,7,7,6,,30,20,20,20,10,0,7,8,8,8,8,8,7,7,7,6,4,0.61,8,,3,6,4,0,0
1,3,1,1,Math,40,5,30,15,5,5,8,6,6,,,,30,20,20,20,10,0,7,8,8,8,8,8,7,9,6,4,3,0.33,8,,3,3,4,0,0
1,1,0,1,Math,25,15,25,15,10,10,,,,,,,30,20,20,20,10,0,7,8,8,8,8,4,8,7,5,6,6,0.41,8,,3,2,2,0,0
1,3,1,1,Math,10,30,20,15,15,10,8,8,8,8,8,6,30,20,20,20,10,0,7,8,8,8,8,7,8,8,7,8,4,-0.04,8,,3,6,4,0,0
1,7,1,1,Math,10,20,15,20,15,20,5,6,5,5,7,4,30,20,20,20,10,0,7,8,8,8,8,7,8,9,7,8,5,0.57,8,,3,7,6,0,0
1,2,0,1,Math,10,25,20,20,5,20,6,7,7,7,9,6,30,20,20,20,10,0,7,8,8,8,8,4,8,7,6,6,3,0.49,8,,3,3,5,0,0
1,4,0,1,Math,15,20,25,20,10,10,7,8,7,7,7,5,30,20,20,20,10,0,7,8,8,8,8,8,8,9,9,8,7,0.51,8,,3,8,6,0,1
1,5,1,1,Math,10,15,30,20,15,10,7,7,7,6,7,6,30,20,20,20,10,0,7,8,8,8,8,5,8,6,6,7,3,0.52,8,,3,3,4,0,0
1,3,0,1,Math,10,10,30,20,10,15,7,3,6,5,6,5,30,20,20,20,10,0,7,8,8,8,8,4,8,4,5,5,3,0.41,8,,3,2,4,0,0
1,5,0,1,Math,50,20,10,5,10,5,7,7,7,7,7,3,30,20,20,20,10,0,7,8,8,8,8,7,7,8,4,7,7,0.56,8,,3,5,3,0,0
1,0,0,1,Math,40,10,30,10,10,,1,2,3,2,2,1,30,20,20,20,10,0,7,8,8,8,8,6,8,7,6,7,4,-0.54,8,,3,7,3,0,0
1,7,0,1,Math,10,25,25,10,10,20,5,4,6,6,5,4,30,20,20,20,10,0,7,8,8,8,8,6,9,9,6,8,7,0.27,8,,3,3,6,0,0
1,7,0,1,Math,20,20,10,15,5,30,9,8,7,8,8,7,30,20,20,20,10,0,7,8,8,8,8,4,9,8,4,8,4,-0.01,8,,3,2,4,0,0
1,6,1,7,'Electrical Engineering',10,20,30,10,10,20,5,4,5,6,6,7,20,5,25,25,5,20,7,9,9,9,7,7,8,9,8,8,8,0.67,7,,2,7,6,,1
1,4,0,7,'Electrical Engineering',25,25,25,12,3,10,,,,,,,20,5,25,25,5,20,7,9,9,9,7,,,,,,,-0.04,7,,2,,,,0
1,1,1,7,'Electrical Engineering',20,10,10,30,15,15,4,4,7,5,3,3,20,5,25,25,5,20,7,9,9,9,7,5,7,8,4,6,6,0.36,7,,2,5,1,0,0
1,22,0,7,'Electrical Engineering',20,20,20,20,5,15,7,7,8,6,8,6,20,5,25,25,5,20,7,9,9,9,7,9,8,9,8,8,7,0.54,7,,2,8,4,0,0
1,1,0,7,'Electrical Engineering',20,20,20,20,5,15,6,5,7,7,7,6,20,5,25,25,5,20,7,9,9,9,7,8,8,8,8,8,6,0.76,7,,2,7,5,,1
1,1,0,7,'Electrical Engineering',20,20,20,15,5,20,9,7,6,6,6,2,20,5,25,25,5,20,7,9,9,9,7,6,8,7,4,5,5,0.81,7,,2,7,1,0,0
1,1,0,7,'Electrical Engineering',20,20,20,15,10,15,6,5,8,8,8,,20,5,25,25,5,20,7,9,9,9,7,6,8,9,8,,5,0.19,7,,2,8,3,,0
1,5,1,7,'Electrical Engineering',58,5,8,10,7,12,7,8,8,7,8,7,20,5,25,25,5,20,7,9,9,9,7,8,8,8,6,6,4,0.62,7,,2,7,6,0,0
1,8,0,7,'Electrical Engineering',15,20,20,20,5,10,5,4,6,5,4,3,20,5,25,25,5,20,7,9,9,9,7,7,8,7,8,7,6,0.56,7,,2,6,1,0,0
1,1,0,7,'Electrical Engineering',20,25,25,30,5,5,6,9,6,5,,7,20,5,25,25,5,20,7,9,9,9,7,8,8,8,8,5,7,0.62,7,,2,8,3,0,0
1,4,0,7,'Electrical Engineering',40,5,30,15,5,5,6,6,6,,,,20,5,25,25,5,20,7,9,9,9,7,7,9,8,8,6,6,0.25,7,,2,8,3,0,0
1,6,0,7,'Electrical Engineering',25,15,25,15,10,10,9,8,8,8,6,6,20,5,25,25,5,20,7,9,9,9,7,6,8,8,,,,0.55,7,,2,,,,0
1,4,0,7,'Electrical Engineering',10,30,20,15,15,10,8,8,8,8,8,8,20,5,25,25,5,20,7,9,9,9,7,6,7,7,8,6,6,-0.06,7,,2,7,4,0,0
1,0,0,7,'Electrical Engineering',10,20,15,20,15,20,6,8,9,9,7,7,20,5,25,25,5,20,7,9,9,9,7,7,9,9,8,9,8,0.73,7,,2,8,5,0,0
1,5,1,7,'Electrical Engineering',10,25,20,20,5,20,4,2,6,4,6,8,20,5,25,25,5,20,7,9,9,9,7,4,8,8,4,5,7,0.14,7,,2,4,7,0,0
1,3,1,7,'Electrical Engineering',15,20,25,20,10,10,6,6,7,7,7,5,20,5,25,25,5,20,7,9,9,9,7,7,9,9,9,9,5,0.48,7,,2,8,6,0,0
1,2,0,7,'Electrical Engineering',10,15,30,20,15,10,8,8,8,8,9,9,20,5,25,25,5,20,7,9,9,9,7,5,8,7,8,5,4,0.78,7,,2,7,1,0,0
1,4,0,7,'Electrical Engineering',10,10,30,20,10,15,4,5,7,8,6,5,20,5,25,25,5,20,7,9,9,9,7,6,8,7,8,4,2,0.39,7,,2,7,1,0,0
1,2,0,7,'Electrical Engineering',50,20,10,5,10,5,5,5,8,6,8,3,20,5,25,25,5,20,7,9,9,9,7,5,7,7,7,4,2,0.62,7,,2,6,1,0,0
1,7,0,7,'Electrical Engineering',40,10,30,10,10,,2,2,2,4,1,1,20,5,25,25,5,20,7,9,9,9,7,,,,,,,-0.58,7,,2,,,,0
1,0,1,7,'Electrical Engineering',10,25,25,10,10,20,6,5,6,5,6,,20,5,25,25,5,20,7,9,9,9,7,4,8,8,4,5,2,0.22,7,,2,4,4,0,0
1,0,1,7,'Electrical Engineering',20,20,10,15,5,30,7,8,7,8,8,8,20,5,25,25,5,20,7,9,9,9,7,4,7,6,4,4,2,0.1,7,,2,5,4,0,0
1,4,0,1,'Biomedical engineering',10,20,30,10,10,20,6,5,6,7,7,6,50,0,10,30,0,10,7,8,9,8,8,7,7,9,8,7,8,0.36,6,,4,8,10,0,1
1,6,0,1,'Biomedical engineering',25,25,25,12,3,10,7,8,8,8,,6,50,0,10,30,0,10,7,8,9,8,8,8,5,5,8,6,5,0.57,6,,4,6,5,0,1
1,9,0,1,'Biomedical engineering',20,10,10,30,15,15,4,3,5,4,2,2,50,0,10,30,0,10,7,8,9,8,8,5,7,7,5,6,3,0.02,6,,4,5,3,0,0
1,32,1,1,'Biomedical engineering',20,20,20,20,5,15,,,,,,,50,0,10,30,0,10,7,8,9,8,8,,,,,,,0.02,6,,4,,,,0
1,9,1,1,'Biomedical engineering',20,20,20,20,5,15,6,4,4,4,,,50,0,10,30,0,10,7,8,9,8,8,8,5,6,7,7,6,0.07,6,,4,5,5,0,0
1,9,1,1,'Biomedical engineering',20,20,20,15,5,20,7,7,7,,10,5,50,0,10,30,0,10,7,8,9,8,8,3,7,6,7,5,5,-0.06,6,,4,6,7,0,0
1,9,1,1,'Biomedical engineering',20,20,20,15,10,15,4,5,8,8,8,6,50,0,10,30,0,10,7,8,9,8,8,5,4,7,4,7,4,-0.08,6,,4,4,3,0,0
1,5,0,1,'Biomedical engineering',58,5,8,10,7,12,6,8,7,8,7,8,50,0,10,30,0,10,7,8,9,8,8,6,3,5,6,5,4,0.09,6,,4,5,4,0,0
1,2,0,1,'Biomedical engineering',15,20,20,20,5,10,6,7,7,7,8,5,50,0,10,30,0,10,7,8,9,8,8,3,4,5,4,5,6,0.27,6,,4,5,5,0,0
1,9,1,1,'Biomedical engineering',20,25,25,30,5,5,2,2,5,6,,,50,0,10,30,0,10,7,8,9,8,8,6,6,6,6,6,6,0.13,6,,4,6,8,0,0
1,6,1,1,'Biomedical engineering',40,5,30,15,5,5,5,7,6,,,,50,0,10,30,0,10,7,8,9,8,8,5,5,5,5,5,5,0.21,6,,4,6,10,0,0
1,4,0,1,'Biomedical engineering',25,15,25,15,10,10,,,,,,,50,0,10,30,0,10,7,8,9,8,8,4,5,5,4,4,5,0.04,6,,4,4,4,0,0
1,6,1,1,'Biomedical engineering',10,30,20,15,15,10,8,9,9,10,10,8,50,0,10,30,0,10,7,8,9,8,8,7,7,6,6,6,6,0.33,6,,4,6,6,0,1
1,10,1,1,'Biomedical engineering',10,20,15,20,15,20,8,9,7,9,,7,50,0,10,30,0,10,7,8,9,8,8,6,6,6,6,5,5,-0.2,6,,4,5,8,0,0
1,5,0,1,'Biomedical engineering',10,25,20,20,5,20,5,1,6,8,2,2,50,0,10,30,0,10,7,8,9,8,8,4,6,5,6,5,5,0.39,6,,4,6,9,0,0
1,7,0,1,'Biomedical engineering',15,20,25,20,10,10,4,9,9,7,8,4,50,0,10,30,0,10,7,8,9,8,8,7,7,6,7,6,6,0.37,6,,4,6,6,0,1
1,8,1,1,'Biomedical engineering',10,15,30,20,15,10,7,7,8,9,8,8,50,0,10,30,0,10,7,8,9,8,8,3,5,7,5,5,4,-0.06,6,,4,5,5,0,0
1,6,0,1,'Biomedical engineering',10,10,30,20,10,15,5,7,9,9,9,4,50,0,10,30,0,10,7,8,9,8,8,3,6,5,6,5,4,0.2,6,,4,4,6,0,0
1,8,0,1,'Biomedical engineering',50,20,10,5,10,5,6,6,8,9,8,5,50,0,10,30,0,10,7,8,9,8,8,4,4,5,3,4,3,-0.3,6,,4,4,3,0,0
1,3,0,1,'Biomedical engineering',40,10,30,10,10,,2,4,3,6,1,2,50,0,10,30,0,10,7,8,9,8,8,,,,,,,-0.15,6,,4,,,,0
1,10,0,1,'Biomedical engineering',10,25,25,10,10,20,6,7,7,5,5,,50,0,10,30,0,10,7,8,9,8,8,3,8,6,5,5,4,0.27,6,,4,6,2,1,0
1,10,0,1,'Biomedical engineering',20,20,10,15,5,30,9,9,8,10,8,7,50,0,10,30,0,10,7,8,9,8,8,5,6,5,5,5,3,-0.58,6,,4,5,5,0,0
1,6,0,6,Law,10,20,30,10,10,20,2,6,3,6,5,7,30,10,20,15,15,10,8,8,9,10,10,1,6,5,5,4,3,0.58,7,,6,5,0,0,0
1,4,0,6,Law,25,25,25,12,3,10,7,6,7,7,7,,30,10,20,15,15,10,8,8,9,10,10,8,6,6,5,4,7,0.13,7,,6,7,5,0,0
1,1,0,6,Law,20,10,10,30,15,15,3,3,4,3,2,2,30,10,20,15,15,10,8,8,9,10,10,4,8,10,4,10,3,0.02,7,,6,7,4,0,0
1,22,1,6,Law,20,20,20,20,5,15,5,8,8,5,8,3,30,10,20,15,15,10,8,8,9,10,10,8,6,7,7,6,7,0.08,7,,6,7,6,0,0
1,1,1,6,Law,20,20,20,20,5,15,4,8,8,8,6,6,30,10,20,15,15,10,8,8,9,10,10,10,7,6,10,7,6,0.45,7,,6,8,7,0,0
1,1,1,6,Law,20,20,20,15,5,20,6,7,10,9,10,5,30,10,20,15,15,10,8,8,9,10,10,3,7,10,8,7,6,0.34,7,,6,7,6,0,0
1,1,1,6,Law,20,20,20,15,10,15,4,4,7,6,8,3,30,10,20,15,15,10,8,8,9,10,10,8,5,8,6,5,7,0.27,7,,6,7,5,0,0
1,5,0,6,Law,58,5,8,10,7,12,5,7,7,7,7,7,30,10,20,15,15,10,8,8,9,10,10,9,4,5,7,8,9,0.12,7,,6,8,5,0,0
1,8,0,6,Law,15,20,20,20,5,10,,,,,,,30,10,20,15,15,10,8,8,9,10,10,,,,,,,0.35,7,,6,,,,0
1,1,1,6,Law,20,25,25,30,5,5,6,5,7,4,,0,30,10,20,15,15,10,8,8,9,10,10,7,8,5,7,8,3,0.02,7,,6,6,4,0,0
1,4,1,6,Law,40,5,30,15,5,5,5,6,6,5,6,5,30,10,20,15,15,10,8,8,9,10,10,8,7,7,4,7,4,0.25,7,,6,7,3,0,0
1,6,0,6,Law,25,15,25,15,10,10,4,4,4,4,5,4,30,10,20,15,15,10,8,8,9,10,10,7,8,8,6,5,5,0.46,7,,6,7,4,0,0
1,4,1,6,Law,10,30,20,15,15,10,6,6,8,6,8,6,30,10,20,15,15,10,8,8,9,10,10,5,9,8,6,7,3,-0.16,7,,6,5,3,0,0
1,0,1,6,Law,10,20,15,20,15,20,6,4,8,10,7,8,30,10,20,15,15,10,8,8,9,10,10,9,6,10,9,8,8,0.57,7,,6,8,10,1,1
1,5,0,6,Law,10,25,20,20,5,20,3,4,6,5,7,6,30,10,20,15,15,10,8,8,9,10,10,4,10,10,8,7,6,-0.05,7,,6,5,4,0,0
1,3,0,6,Law,15,20,25,20,10,10,6,8,9,9,9,8,30,10,20,15,15,10,8,8,9,10,10,7,8,8,9,9,7,0.2,7,,6,7,8,0,1
1,2,1,6,Law,10,15,30,20,15,10,7,6,9,8,8,8,30,10,20,15,15,10,8,8,9,10,10,6,7,6,7,5,4,0.1,7,,6,6,5,0,0
1,4,0,6,Law,10,10,30,20,10,15,7,4,6,7,7,5,30,10,20,15,15,10,8,8,9,10,10,4,8,9,9,5,4,0.17,7,,6,7,3,0,0
1,2,0,6,Law,50,20,10,5,10,5,5,5,8,8,8,2,30,10,20,15,15,10,8,8,9,10,10,5,7,8,8,8,5,0.13,7,,6,7,5,0,0
1,7,0,6,Law,40,10,30,10,10,,1,2,2,2,1,1,30,10,20,15,15,10,8,8,9,10,10,4,6,6,10,9,7,-0.24,7,,6,7,4,0,0
1,0,0,6,Law,10,25,25,10,10,20,5,6,7,6,5,,30,10,20,15,15,10,8,8,9,10,10,7,8,9,8,7,5,0.09,7,,6,8,4,0,0
1,0,0,6,Law,20,20,10,15,5,30,8,8,8,9,9,7,30,10,20,15,15,10,8,8,9,10,10,4,10,10,7,9,3,0.08,7,,6,6,4,0,0
1,4,0,5,'Industrial Engineering',10,20,30,10,10,20,5,8,7,5,3,3,20,15,20,20,15,10,5,7,6,5,7,6,7,6,5,3,3,0.1,7,,2,5,3,0,0
1,2,0,5,'Industrial Engineering',25,25,25,12,3,10,8,10,10,10,6,8,20,15,20,20,15,10,5,7,6,5,7,8,10,8,9,8,7,0.36,7,,2,8,8,1,1
1,1,0,5,'Industrial Engineering',20,10,10,30,15,15,3,5,5,5,3,2,20,15,20,20,15,10,5,7,6,5,7,7,8,7,7,5,3,0.52,7,,2,7,5,0,0
1,24,1,5,'Industrial Engineering',20,20,20,20,5,15,,,,,,,20,15,20,20,15,10,5,7,6,5,7,,,,,,,0.45,7,,2,,,,0
1,1,1,5,'Industrial Engineering',20,20,20,20,5,15,3,8,8,4,4,6,20,15,20,20,15,10,5,7,6,5,7,7,6,6,7,5,4,0.02,7,,2,7,4,0,0
1,1,1,5,'Industrial Engineering',20,20,20,15,5,20,3,4,4,4,4,0,20,15,20,20,15,10,5,7,6,5,7,6,7,6,7,6,5,0.33,7,,2,6,5,0,0
1,1,1,5,'Industrial Engineering',20,20,20,15,10,15,4,5,8,9,7,3,20,15,20,20,15,10,5,7,6,5,7,6,7,7,6,5,3,-0.11,7,,2,4,2,0,0
1,3,0,5,'Industrial Engineering',58,5,8,10,7,12,5,7,7,7,7,6,20,15,20,20,15,10,5,7,6,5,7,7,5,5,6,5,3,0.21,7,,2,6,2,0,0
1,6,0,5,'Industrial Engineering',15,20,20,20,5,10,5,4,3,6,5,4,20,15,20,20,15,10,5,7,6,5,7,6,7,5,7,5,2,0.13,7,,2,6,3,0,0
1,1,1,5,'Industrial Engineering',20,25,25,30,5,5,3,10,9,7,,5,20,15,20,20,15,10,5,7,6,5,7,7,6,6,7,7,4,0.21,7,,2,7,4,0,0
1,2,1,5,'Industrial Engineering',40,5,30,15,5,5,,,,,,,20,15,20,20,15,10,5,7,6,5,7,6,7,6,6,5,2,0.18,7,,2,5,3,0,0
1,4,0,5,'Industrial Engineering',25,15,25,15,10,10,4,6,5,5,5,4,20,15,20,20,15,10,5,7,6,5,7,6,6,7,5,5,2,-0.27,7,,2,5,2,0,0
1,2,1,5,'Industrial Engineering',10,30,20,15,15,10,7,7,7,7,7,7,20,15,20,20,15,10,5,7,6,5,7,6,5,7,7,6,5,0.36,7,,2,6,4,0,0
1,2,1,5,'Industrial Engineering',10,20,15,20,15,20,5,9,8,7,8,6,20,15,20,20,15,10,5,7,6,5,7,6,7,8,7,5,3,0.13,7,,2,7,4,0,0
1,3,0,5,'Industrial Engineering',10,25,20,20,5,20,2,6,7,2,5,4,20,15,20,20,15,10,5,7,6,5,7,5,3,2,4,2,1,0.19,7,,2,4,4,0,0
1,1,0,5,'Industrial Engineering',15,20,25,20,10,10,4,9,4,7,8,4,20,15,20,20,15,10,5,7,6,5,7,7,7,7,8,5,5,0.04,7,,2,6,6,0,0
1,0,1,5,'Industrial Engineering',10,15,30,20,15,10,6,7,7,6,9,6,20,15,20,20,15,10,5,7,6,5,7,6,7,5,6,7,3,0.14,7,,2,5,3,0,0
1,2,0,5,'Industrial Engineering',10,10,30,20,10,15,3,7,8,5,9,5,20,15,20,20,15,10,5,7,6,5,7,6,5,5,6,4,3,0.46,7,,2,4,4,0,0
1,0,0,5,'Industrial Engineering',50,20,10,5,10,5,3,5,6,2,8,1,20,15,20,20,15,10,5,7,6,5,7,5,5,6,3,5,2,0.34,7,,2,3,4,0,0
1,5,0,5,'Industrial Engineering',40,10,30,10,10,,1,3,1,1,3,1,20,15,20,20,15,10,5,7,6,5,7,6,7,7,6,5,2,0.1,7,,2,6,3,0,0
1,2,0,5,'Industrial Engineering',10,25,25,10,10,20,4,7,5,5,5,,20,15,20,20,15,10,5,7,6,5,7,4,5,5,4,3,2,0.48,7,,2,6,3,0,0
1,2,0,5,'Industrial Engineering',20,20,10,15,5,30,6,8,8,8,7,6,20,15,20,20,15,10,5,7,6,5,7,5,6,6,7,5,5,0.38,7,,2,6,5,0,0
1,5,1,2,'Industrial Engineering/Operations Research',10,20,30,10,10,20,,,,,,,40,30,0,20,0,10,8,9,9,9,8,,,,,,,0.15,7,,1,,,,0
1,3,0,2,'Industrial Engineering/Operations Research',25,25,25,12,3,10,6,8,8,4,5,6,40,30,0,20,0,10,8,9,9,9,8,8,9,10,5,6,5,-0.32,7,,1,8,4,0,0
1,0,1,2,'Industrial Engineering/Operations Research',20,10,10,30,15,15,4,2,6,5,2,3,40,30,0,20,0,10,8,9,9,9,8,5,7,10,5,10,5,-0.05,7,,1,3,4,0,0
1,23,0,2,'Industrial Engineering/Operations Research',20,20,20,20,5,15,5,9,9,3,9,4,40,30,0,20,0,10,8,9,9,9,8,10,10,5,7,6,5,-0.19,7,,1,10,4,0,0
1,0,0,2,'Industrial Engineering/Operations Research',20,20,20,20,5,15,,,,,,,40,30,0,20,0,10,8,9,9,9,8,,,,,,,-0.01,7,,1,,,,0
1,0,0,2,'Industrial Engineering/Operations Research',20,20,20,15,5,20,4,8,9,4,5,2,40,30,0,20,0,10,8,9,9,9,8,4,5,9,7,8,5,0.02,7,,1,2,2,0,0
1,0,0,2,'Industrial Engineering/Operations Research',20,20,20,15,10,15,4,5,8,5,8,4,40,30,0,20,0,10,8,9,9,9,8,9,9,9,8,7,5,0.21,7,,1,7,4,0,0
1,4,1,2,'Industrial Engineering/Operations Research',58,5,8,10,7,12,6,7,7,6,6,6,40,30,0,20,0,10,8,9,9,9,8,7,6,10,7,9,4,-0.27,7,,1,6,4,0,1
1,7,0,2,'Industrial Engineering/Operations Research',15,20,20,20,5,10,4,9,8,6,7,2,40,30,0,20,0,10,8,9,9,9,8,6,7,6,8,5,4,-0.32,7,,1,6,5,0,0
1,0,0,2,'Industrial Engineering/Operations Research',20,25,25,30,5,5,3,6,5,5,5,,40,30,0,20,0,10,8,9,9,9,8,6,7,6,8,6,4,-0.04,7,,1,6,4,0,0
1,3,0,2,'Industrial Engineering/Operations Research',40,5,30,15,5,5,4,4,2,1,5,5,40,30,0,20,0,10,8,9,9,9,8,8,8,10,7,6,5,-0.1,7,,1,7,5,0,0
1,5,0,2,'Industrial Engineering/Operations Research',25,15,25,15,10,10,4,7,7,5,6,6,40,30,0,20,0,10,8,9,9,9,8,5,9,9,9,8,7,-0.16,7,,1,7,6,0,0
1,3,0,2,'Industrial Engineering/Operations Research',10,30,20,15,15,10,7,7,8,8,8,5,40,30,0,20,0,10,8,9,9,9,8,6,10,10,9,8,7,-0.37,7,,1,7,4,0,0
1,1,0,2,'Industrial Engineering/Operations Research',10,20,15,20,15,20,5,9,9,6,9,5,40,30,0,20,0,10,8,9,9,9,8,7,6,9,8,8,6,0.09,7,,1,8,4,0,0
1,4,1,2,'Industrial Engineering/Operations Research',10,25,20,20,5,20,4,7,8,5,7,10,40,30,0,20,0,10,8,9,9,9,8,1,5,8,5,9,9,-0.06,7,,1,4,5,0,0
1,2,1,2,'Industrial Engineering/Operations Research',15,20,25,20,10,10,5,9,9,7,7,6,40,30,0,20,0,10,8,9,9,9,8,7,8,9,8,7,8,-0.2,7,,1,5,4,0,0
1,1,0,2,'Industrial Engineering/Operations Research',10,15,30,20,15,10,6,7,7,4,7,6,40,30,0,20,0,10,8,9,9,9,8,2,3,7,6,5,5,0.25,7,,1,3,4,0,0
1,3,0,2,'Industrial Engineering/Operations Research',10,10,30,20,10,15,4,7,7,5,7,5,40,30,0,20,0,10,8,9,9,9,8,,7,8,5,6,6,-0.39,7,,1,5,6,0,0
1,1,0,2,'Industrial Engineering/Operations Research',50,20,10,5,10,5,3,7,7,2,8,2,40,30,0,20,0,10,8,9,9,9,8,4,9,8,6,7,5,0.2,7,,1,3,1,0,0
1,6,0,2,'Industrial Engineering/Operations Research',40,10,30,10,10,,1,3,3,2,2,1,40,30,0,20,0,10,8,9,9,9,8,4,8,8,10,7,10,0.08,7,,1,4,4,0,0
1,1,1,2,'Industrial Engineering/Operations Research',10,25,25,10,10,20,5,7,6,6,5,8,40,30,0,20,0,10,8,9,9,9,8,3,8,8,7,8,8,-0.14,7,,1,6,5,0,0
